student_course_id,total_clicks,active_days,resources_accessed,is_sparse
692384_BBB_2014J,571,35,60,False
692426_DDD_2014J,1200,75,114,False
692454_FFF_2014J,2889,139,135,False
692473_BBB_2014J,226,14,29,False
692474_BBB_2014J,266,24,48,False
692477_DDD_2014J,1183,63,123,False
692479_BBB_2014J,402,22,50,False
692482_BBB_2014J,26,2,11,False
692484_BBB_2014J,937,32,89,False
692490_CCC_2014J,1204,74,62,False
692496_BBB_2014J,85,5,22,False
692500_CCC_2014J,280,16,23,False
692502_BBB_2014J,2213,132,100,False
692518_BBB_2014J,1830,62,101,False
692521_BBB_2014J,21,5,7,True
692522_BBB_2014J,219,13,44,False
692525_BBB_2014J,227,24,43,False
692534_EEE_2014J,1045,114,35,False
692544_BBB_2014J,414,30,54,False
692547_BBB_2014J,15,1,3,True
692553_BBB_2014J,518,46,60,False
692572_BBB_2014J,2271,114,92,False
692603_CCC_2014J,738,70,47,False
692603_DDD_2014J,645,70,61,False
692609_BBB_2014J,3419,144,94,False
692612_FFF_2014J,5202,174,277,False
692629_BBB_2014J,45,2,15,False
692632_FFF_2014J,692,30,42,False
692646_EEE_2014J,3034,89,79,False
692647_BBB_2014J,109,12,16,False
692652_DDD_2014J,779,79,44,False
692654_CCC_2014J,975,76,54,False
692723_EEE_2014J,477,19,26,False
692753_DDD_2014J,149,14,38,False
692805_BBB_2014J,1774,93,134,False
692826_BBB_2014J,81,6,17,False
692827_BBB_2014J,1158,49,101,False
692828_GGG_2014J,723,21,44,False
692850_CCC_2014J,163,7,22,False
692850_DDD_2014J,122,9,36,False
692893_FFF_2014J,2184,78,101,False
692897_BBB_2014J,228,9,18,False
692898_FFF_2014J,21,3,5,True
692907_BBB_2014J,367,24,61,False
692908_BBB_2014J,1250,72,84,False
692918_BBB_2014J,623,65,61,False
692920_BBB_2014J,445,26,56,False
692924_EEE_2014J,2211,96,59,False
692928_CCC_2014J,1753,90,103,False
692928_EEE_2014J,2373,109,65,False
692933_CCC_2014J,176,11,31,False
692936_BBB_2014J,92,11,20,False
692943_BBB_2014J,1977,105,104,False
692946_FFF_2014J,311,29,31,False
692962_FFF_2014J,4218,204,185,False
692968_FFF_2014J,2321,75,124,False
692972_GGG_2014J,508,27,43,False
692976_FFF_2014J,81,3,22,False
692991_EEE_2014J,2395,116,45,False
693046_GGG_2014J,56,4,16,False
693047_DDD_2014J,101,16,14,False
693053_GGG_2014J,513,63,36,False
693058_CCC_2014J,2632,130,110,False
693058_DDD_2014J,1018,115,135,False
693061_DDD_2014J,328,33,46,False
693069_EEE_2014J,1886,91,63,False
693082_DDD_2014J,263,25,55,False
693085_DDD_2014J,1928,192,117,False
693091_BBB_2014J,1310,57,72,False
693098_BBB_2014J,456,41,52,False
693111_CCC_2014J,397,27,28,False
693111_EEE_2014J,2,1,1,True
693114_FFF_2014J,101,7,20,False
693127_BBB_2014J,12,1,3,True
693141_CCC_2014J,190,21,20,False
693145_DDD_2014J,538,72,66,False
693147_CCC_2014J,101,3,12,False
693147_EEE_2014J,21,4,3,True
693160_FFF_2014J,1767,58,137,False
693161_DDD_2014J,274,34,54,False
693162_FFF_2014J,5872,170,224,False
693182_CCC_2014J,499,41,38,False
693197_FFF_2014J,1259,44,98,False
693204_CCC_2014J,581,37,55,False
693213_BBB_2014J,443,17,46,False
693221_EEE_2014J,1892,100,67,False
693230_BBB_2014J,280,16,49,False
693235_EEE_2014J,3050,123,70,False
693236_FFF_2014J,3305,143,146,False
693246_FFF_2014J,21,5,6,True
693273_GGG_2014J,82,10,12,False
693294_DDD_2014J,515,74,52,False
693297_BBB_2014J,570,28,52,False
693302_CCC_2014J,1531,92,76,False
693308_EEE_2014J,560,52,35,False
693310_DDD_2014J,52,4,16,False
693340_CCC_2014J,2393,89,101,False
693345_FFF_2014J,3343,50,150,False
693364_GGG_2014J,2044,111,53,False
693373_FFF_2014J,2511,128,107,False
693380_BBB_2014J,190,31,35,False
693387_GGG_2014J,1620,95,65,False
693416_EEE_2014J,990,44,44,False
693421_GGG_2014J,973,54,48,False
693441_DDD_2014J,1059,79,108,False
693448_FFF_2014J,31,6,13,False
693452_DDD_2014J,593,82,89,False
693468_DDD_2014J,57,12,13,False
69346_FFF_2013J,1329,32,78,False
693478_EEE_2014J,358,29,34,False
693488_DDD_2014J,945,90,166,False
693497_FFF_2014J,3053,107,128,False
693501_DDD_2014J,6393,238,151,False
693514_BBB_2014J,592,45,61,False
693519_FFF_2014J,980,49,61,False
693565_DDD_2014J,317,44,36,False
693569_DDD_2014J,644,69,115,False
693573_FFF_2014J,840,25,47,False
693606_DDD_2014J,4116,235,166,False
693615_BBB_2014J,61,3,10,False
693616_GGG_2014J,331,37,29,False
693620_BBB_2014J,4,1,3,True
693628_FFF_2014J,3318,150,132,False
693629_FFF_2014J,33,7,13,False
693635_BBB_2014J,152,11,29,False
693640_EEE_2014J,1811,91,72,False
693682_BBB_2014J,1133,47,89,False
693692_BBB_2014J,53,6,18,False
693747_CCC_2014J,1792,85,90,False
693752_BBB_2014J,254,17,25,False
693763_GGG_2014J,296,21,34,False
693764_FFF_2014J,731,44,68,False
693788_GGG_2014J,7961,255,69,False
693793_BBB_2014J,231,28,43,False
693806_FFF_2014J,5621,167,153,False
693812_CCC_2014J,350,17,51,False
693812_FFF_2014J,295,13,47,False
693843_GGG_2014J,579,29,40,False
693863_DDD_2014J,4,3,1,True
693871_BBB_2014J,232,17,39,False
693873_FFF_2014J,1351,57,91,False
693899_BBB_2014J,101,8,18,False
693902_DDD_2014J,651,78,116,False
693903_FFF_2014J,2765,157,126,False
693906_FFF_2014J,846,49,59,False
693907_FFF_2014J,3822,147,154,False
693910_CCC_2014J,32,5,5,False
693910_EEE_2014J,1043,67,43,False
693934_BBB_2014J,1,1,1,True
693938_CCC_2014J,3761,131,107,False
693959_EEE_2014J,1420,95,49,False
693983_BBB_2014J,142,11,17,False
693998_CCC_2014J,923,45,35,False
694006_DDD_2014J,624,58,45,False
694009_GGG_2014J,567,33,65,False
694010_DDD_2014J,1059,88,126,False
694019_DDD_2014J,259,17,59,False
694070_GGG_2014J,327,35,39,False
694078_BBB_2014J,2261,97,114,False
694081_EEE_2014J,55,4,8,False
694082_GGG_2014J,443,30,40,False
694103_CCC_2014J,616,56,85,False
694128_FFF_2014J,2055,92,106,False
694132_EEE_2014J,1495,80,49,False
694144_FFF_2014J,2494,155,244,False
694147_CCC_2014J,63,10,10,False
694147_DDD_2014J,116,14,29,False
694150_CCC_2014J,330,17,19,False
694152_EEE_2014J,2489,105,59,False
694155_BBB_2014J,1254,56,78,False
694190_BBB_2014J,73,8,11,False
694212_CCC_2014J,590,29,41,False
694218_EEE_2014J,2653,155,57,False
694221_FFF_2014J,840,54,74,False
694225_DDD_2014J,133,10,14,False
694246_EEE_2014J,2106,141,51,False
694272_FFF_2014J,28,2,10,False
694284_FFF_2014J,1020,46,69,False
694292_GGG_2014J,782,38,33,False
694304_EEE_2014J,620,29,25,False
694338_BBB_2014J,977,43,83,False
694339_BBB_2014J,35,6,8,False
694341_BBB_2014J,1187,45,90,False
694342_BBB_2014J,1057,33,81,False
694349_BBB_2014J,246,13,28,False
694359_GGG_2014J,380,43,40,False
694361_CCC_2014J,4,1,1,True
694361_EEE_2014J,914,73,35,False
694362_CCC_2014J,439,59,46,False
694376_FFF_2014J,486,19,47,False
694380_BBB_2014J,253,9,33,False
694384_DDD_2014J,324,37,30,False
69439_FFF_2014J,252,13,40,False
694404_BBB_2014J,256,15,42,False
694416_GGG_2014J,26,5,11,False
694428_FFF_2014J,1771,35,103,False
694448_BBB_2014J,81,3,20,False
694456_FFF_2014J,1234,42,85,False
694457_EEE_2014J,635,31,40,False
694464_FFF_2014J,15,2,8,True
694470_GGG_2014J,554,61,47,False
694472_CCC_2014J,389,43,34,False
694473_BBB_2014J,754,29,82,False
694476_BBB_2014J,428,38,35,False
694490_BBB_2014J,1072,56,75,False
694510_CCC_2014J,1318,55,66,False
694523_CCC_2014J,471,36,48,False
694526_BBB_2014J,498,42,44,False
694536_CCC_2014J,85,4,10,False
694536_FFF_2014J,18,3,8,True
694548_EEE_2014J,84,6,6,False
694554_BBB_2014J,89,9,9,False
694561_BBB_2014J,1311,31,85,False
694563_CCC_2014J,1058,58,52,False
694571_EEE_2014J,3577,125,78,False
694576_BBB_2014J,971,42,90,False
694579_CCC_2014J,2498,108,65,False
694579_EEE_2014J,2303,118,53,False
694589_EEE_2014J,910,47,41,False
694616_BBB_2014J,699,28,65,False
694622_FFF_2014J,3730,192,157,False
694634_DDD_2014J,388,45,24,False
694669_FFF_2014J,253,27,25,False
694673_DDD_2014J,718,101,84,False
694677_DDD_2014J,435,48,66,False
694680_CCC_2014J,883,60,90,False
694680_EEE_2014J,1406,67,57,False
694684_EEE_2014J,657,19,26,False
694698_DDD_2014J,1873,163,176,False
694705_CCC_2014J,271,16,16,False
694705_DDD_2014J,93,19,13,False
694706_BBB_2014J,251,21,31,False
694715_FFF_2014J,8,2,5,True
694716_FFF_2014J,3422,121,125,False
694723_GGG_2014J,981,76,47,False
694726_CCC_2014J,1177,39,49,False
694729_GGG_2014J,976,36,55,False
694735_EEE_2014J,629,32,33,False
694753_DDD_2014J,66,9,18,False
694779_EEE_2014J,1350,90,59,False
694782_GGG_2014J,873,39,44,False
694792_BBB_2014J,915,60,76,False
694807_CCC_2014J,149,14,25,False
694823_BBB_2014J,900,48,68,False
694827_FFF_2014J,2078,91,118,False
694836_FFF_2014J,2196,74,90,False
694848_FFF_2014J,3590,115,155,False
694854_EEE_2014J,1386,70,41,False
694857_BBB_2014J,117,16,26,False
694860_CCC_2014J,1771,129,109,False
694871_CCC_2014J,1304,76,72,False
694871_DDD_2014J,819,92,80,False
694872_DDD_2014J,6069,211,167,False
69489_DDD_2013J,106,11,16,False
69489_DDD_2014B,109,13,18,False
694914_CCC_2014J,393,14,31,False
69491_DDD_2013B,373,49,76,False
69494_CCC_2014B,601,34,35,False
69494_CCC_2014J,1395,78,50,False
694974_BBB_2014J,345,29,45,False
694976_DDD_2014J,666,72,104,False
694981_BBB_2014J,236,12,25,False
694983_BBB_2014J,2645,81,103,False
695001_BBB_2014J,906,33,70,False
695014_BBB_2014J,923,39,66,False
695021_BBB_2014J,243,13,29,False
695027_BBB_2014J,629,47,63,False
695031_BBB_2014J,323,13,44,False
695044_BBB_2014J,1386,62,83,False
695047_BBB_2014J,567,28,52,False
695049_BBB_2014J,9,4,2,True
695054_BBB_2014J,1102,55,83,False
695070_BBB_2014J,543,19,32,False
695075_BBB_2014J,972,52,76,False
695084_BBB_2014J,716,32,64,False
695090_FFF_2014J,1146,46,97,False
695094_EEE_2014J,686,38,25,False
695122_CCC_2014J,132,4,6,False
695122_EEE_2014J,1209,60,54,False
695143_GGG_2014J,5,1,3,True
695144_BBB_2014J,173,19,26,False
695148_BBB_2014J,696,44,69,False
695169_FFF_2014J,2262,70,118,False
695183_DDD_2014J,1873,129,130,False
695186_BBB_2014J,7,1,4,True
695201_DDD_2014J,456,80,57,False
695205_BBB_2014J,1888,62,101,False
695220_FFF_2014J,307,17,40,False
695232_CCC_2014J,10783,230,113,False
695235_BBB_2014J,906,54,69,False
695247_BBB_2014J,3733,101,118,False
695250_FFF_2014J,1177,72,65,False
695251_FFF_2014J,591,23,49,False
695256_BBB_2014J,64,7,13,False
695259_BBB_2014J,787,41,58,False
695270_CCC_2014J,743,68,47,False
695270_DDD_2014J,563,76,60,False
695278_BBB_2014J,2682,76,72,False
695298_BBB_2014J,898,81,94,False
695340_CCC_2014J,234,8,15,False
695354_CCC_2014J,2186,75,96,False
695356_BBB_2014J,36,3,9,False
695369_CCC_2014J,413,24,56,False
695369_FFF_2014J,472,36,58,False
695380_FFF_2014J,188,9,40,False
695405_BBB_2014J,394,23,43,False
695432_DDD_2014J,716,90,72,False
695434_BBB_2014J,2170,67,102,False
695435_EEE_2014J,2745,90,53,False
695461_BBB_2014J,117,12,23,False
695471_FFF_2014J,1851,65,133,False
695475_BBB_2014J,1668,92,84,False
695484_BBB_2014J,432,29,55,False
695485_FFF_2014J,1766,44,105,False
695503_DDD_2014J,376,46,50,False
695509_GGG_2014J,257,17,23,False
695510_BBB_2014J,743,45,73,False
695516_BBB_2014J,223,14,31,False
695518_CCC_2014J,706,37,47,False
695528_BBB_2014J,11,1,3,True
695535_BBB_2014J,580,32,62,False
695550_FFF_2014J,696,29,64,False
695584_DDD_2014J,91,13,17,False
695611_DDD_2014J,56,4,17,False
695613_BBB_2014J,159,10,23,False
695631_BBB_2014J,1399,66,83,False
695637_FFF_2014J,2762,156,171,False
695638_EEE_2014J,225,11,19,False
695643_CCC_2014J,242,11,26,False
695643_DDD_2014J,47,9,14,False
695644_EEE_2014J,2992,137,67,False
695651_DDD_2014J,638,69,115,False
695653_CCC_2014J,262,21,14,False
695653_EEE_2014J,741,36,43,False
695654_BBB_2014J,274,25,33,False
695655_GGG_2014J,1056,57,62,False
695668_EEE_2014J,1623,117,58,False
695673_CCC_2014J,392,34,23,False
695676_FFF_2014J,382,13,40,False
695700_FFF_2014J,688,49,55,False
695729_FFF_2014J,7627,178,284,False
695732_CCC_2014J,2544,111,126,False
695735_DDD_2014J,110,18,21,False
695739_DDD_2014J,771,98,76,False
695748_FFF_2014J,1157,49,73,False
695759_DDD_2014J,505,70,87,False
695760_CCC_2014J,1,1,1,True
695760_EEE_2014J,10,2,3,True
695794_DDD_2014J,7,1,2,True
695799_DDD_2014J,61,7,13,False
695803_FFF_2014J,3504,133,144,False
695825_FFF_2014J,2315,112,104,False
695855_EEE_2014J,1229,50,57,False
695869_FFF_2014J,4354,192,175,False
695874_CCC_2014J,565,16,38,False
695877_GGG_2014J,185,8,18,False
695879_FFF_2014J,214,13,34,False
695913_GGG_2014J,799,52,35,False
695915_CCC_2014J,66,5,10,False
695916_DDD_2014J,804,98,102,False
695919_EEE_2014J,751,33,40,False
695926_FFF_2014J,994,53,72,False
695932_EEE_2014J,1102,40,43,False
695941_BBB_2014J,167,13,23,False
695944_EEE_2014J,635,35,33,False
695946_CCC_2014J,1138,124,77,False
695951_GGG_2014J,922,47,48,False
695956_DDD_2014J,224,11,17,False
695964_FFF_2014J,155,7,11,False
695972_BBB_2014J,777,24,58,False
695976_CCC_2014J,3,3,1,True
695981_BBB_2014J,66,4,18,False
695982_BBB_2014J,22,1,8,True
696007_BBB_2014J,2411,85,101,False
696019_CCC_2014J,63,12,15,False
696039_FFF_2014J,1449,49,93,False
696043_FFF_2014J,1955,108,105,False
696044_EEE_2014J,341,31,18,False
696071_FFF_2014J,1380,49,79,False
696072_DDD_2014J,299,48,27,False
696073_AAA_2014J,2168,104,74,False
696082_FFF_2014J,2772,161,135,False
696091_FFF_2014J,66,6,16,False
696128_EEE_2014J,1155,67,54,False
696132_DDD_2014J,1183,118,126,False
696152_BBB_2014J,1308,66,121,False
696157_GGG_2014J,481,40,36,False
696188_FFF_2014J,1763,43,120,False
696192_EEE_2014J,1206,63,57,False
696203_BBB_2014J,1075,51,81,False
696234_CCC_2014J,121,12,10,False
696234_DDD_2014J,38,15,9,False
696253_CCC_2014J,2,1,1,True
696253_FFF_2014J,5,2,3,True
696265_DDD_2014J,60,10,11,False
696271_CCC_2014J,710,64,93,False
696275_FFF_2014J,7648,175,189,False
696301_BBB_2014J,922,40,79,False
696316_BBB_2014J,229,14,51,False
696318_FFF_2014J,2343,131,113,False
696324_CCC_2014J,454,21,45,False
696324_DDD_2014J,131,28,48,False
696325_EEE_2014J,864,54,29,False
696329_FFF_2014J,4241,169,147,False
696347_FFF_2014J,4498,156,149,False
696348_BBB_2014J,85,10,15,False
696357_CCC_2014J,1994,79,74,False
696361_EEE_2014J,1784,79,54,False
696364_FFF_2014J,1833,103,107,False
696410_FFF_2014J,292,14,53,False
696415_DDD_2014J,1671,131,151,False
696430_DDD_2014J,544,60,46,False
696440_BBB_2014J,292,25,29,False
696456_FFF_2014J,191,13,26,False
696464_EEE_2014J,1,1,1,True
696469_CCC_2014J,1866,158,60,False
696485_EEE_2014J,475,26,59,False
696501_CCC_2014J,465,19,41,False
696501_DDD_2014J,103,18,24,False
696514_GGG_2014J,778,75,45,False
696515_CCC_2014J,399,32,36,False
696527_BBB_2014J,5,4,1,True
696546_DDD_2014J,28,5,5,False
696577_EEE_2014J,821,53,43,False
696578_AAA_2014J,1586,40,45,False
696583_FFF_2014J,1286,48,102,False
696595_BBB_2014J,69,5,13,False
696615_FFF_2014J,368,11,37,False
696616_BBB_2014J,975,83,86,False
696653_FFF_2014J,822,36,43,False
696659_FFF_2014J,1501,116,64,False
696662_FFF_2014J,8997,217,194,False
696666_FFF_2014J,715,36,58,False
696671_FFF_2014J,1392,95,105,False
696672_FFF_2014J,708,43,61,False
696674_FFF_2014J,1451,64,87,False
696678_FFF_2014J,2648,120,142,False
696684_BBB_2014J,436,40,46,False
696692_BBB_2014J,207,19,29,False
696696_CCC_2014J,1699,75,84,False
696706_GGG_2014J,1113,97,60,False
696708_GGG_2014J,5,1,4,True
696710_GGG_2014J,8,3,2,True
696712_GGG_2014J,230,16,19,False
696713_GGG_2014J,403,28,30,False
696716_BBB_2014J,127,9,27,False
696724_BBB_2014J,1217,31,82,False
696729_FFF_2014J,4450,189,149,False
696789_DDD_2014J,929,75,121,False
696796_EEE_2014J,327,27,19,False
696799_BBB_2014J,18,4,7,True
696803_BBB_2014J,741,33,69,False
696804_BBB_2014J,362,30,54,False
696807_DDD_2014J,698,37,65,False
696826_DDD_2014J,513,55,63,False
696833_CCC_2014J,2035,106,95,False
696844_BBB_2014J,356,21,49,False
696848_CCC_2014J,24,3,11,False
696850_BBB_2014J,775,39,75,False
696869_CCC_2014J,1122,64,65,False
696876_GGG_2014J,371,35,43,False
696890_BBB_2014J,324,12,34,False
696930_CCC_2014J,151,6,18,False
696930_EEE_2014J,112,6,9,False
696937_DDD_2014J,135,11,21,False
696943_FFF_2014J,147,7,24,False
697027_FFF_2014J,2704,123,129,False
69703_CCC_2014B,657,71,56,False
697041_EEE_2014J,1635,63,52,False
697042_FFF_2014J,1458,40,75,False
697045_DDD_2014J,546,79,72,False
697101_DDD_2014J,777,94,106,False
697113_EEE_2014J,1715,83,53,False
697114_FFF_2014J,789,28,78,False
697119_BBB_2014J,45,5,12,False
697136_BBB_2014J,176,15,22,False
697160_FFF_2014J,160,11,32,False
697192_FFF_2014J,356,20,38,False
697215_FFF_2014J,556,22,39,False
697253_CCC_2014J,886,63,46,False
697253_EEE_2014J,1262,80,55,False
697255_FFF_2014J,4061,98,157,False
697283_CCC_2014J,606,35,46,False
697283_DDD_2014J,421,31,51,False
697298_BBB_2014J,3,1,2,True
697299_FFF_2014J,203,14,35,False
697314_GGG_2014J,616,45,49,False
697325_GGG_2014J,854,57,41,False
697328_GGG_2014J,431,35,37,False
697337_BBB_2014J,14,2,5,True
697345_BBB_2014J,480,27,66,False
697352_DDD_2014J,154,12,33,False
697364_GGG_2014J,56,4,11,False
697417_BBB_2014J,1432,50,84,False
697428_BBB_2014J,65,10,11,False
697433_DDD_2014J,548,33,51,False
697438_FFF_2014J,2022,98,101,False
697460_CCC_2014J,205,13,25,False
697460_EEE_2014J,366,24,19,False
697461_EEE_2014J,6918,245,74,False
697474_DDD_2014J,246,33,49,False
697478_FFF_2014J,1704,79,111,False
697482_EEE_2014J,436,21,25,False
697490_CCC_2014J,148,8,29,False
697492_GGG_2014J,326,22,24,False
697511_CCC_2014J,29,2,2,False
697525_BBB_2014J,199,15,34,False
697529_FFF_2014J,5,4,2,True
697542_BBB_2014J,81,8,12,False
697554_CCC_2014J,2,1,1,True
697554_FFF_2014J,1,1,1,True
697561_BBB_2014J,708,43,76,False
697562_BBB_2014J,787,40,72,False
697567_CCC_2014J,3616,178,145,False
697574_BBB_2014J,689,25,103,False
697578_BBB_2014J,1600,77,111,False
697649_BBB_2014J,1348,71,92,False
697653_BBB_2014J,1253,47,76,False
697658_EEE_2014J,3881,185,70,False
697665_FFF_2014J,111,9,26,False
697674_DDD_2014J,829,83,126,False
697705_DDD_2014J,593,51,73,False
697730_DDD_2014J,9,1,6,True
697754_BBB_2014J,1674,112,87,False
697781_EEE_2014J,706,51,36,False
697841_DDD_2014J,21,2,8,True
697857_BBB_2014J,1034,45,86,False
697878_FFF_2014J,4087,86,129,False
697893_BBB_2014J,109,9,17,False
697909_BBB_2014J,97,13,23,False
697912_BBB_2014J,160,7,21,False
697948_CCC_2014J,214,22,13,False
697948_DDD_2014J,425,54,43,False
697959_BBB_2014J,622,23,48,False
697960_BBB_2014J,1372,95,87,False
697964_BBB_2014J,791,34,70,False
697998_CCC_2014J,1070,41,37,False
697998_FFF_2014J,1854,84,120,False
698002_CCC_2014J,2191,105,125,False
698007_DDD_2014J,2,1,2,True
698010_BBB_2014J,651,44,58,False
698011_EEE_2014J,2188,100,56,False
698015_FFF_2014J,983,49,92,False
698016_DDD_2014J,403,28,36,False
698019_GGG_2014J,1,1,1,True
698020_FFF_2014J,637,19,60,False
698024_CCC_2014J,291,19,30,False
698024_EEE_2014J,181,17,19,False
698065_GGG_2014J,77,7,12,False
698092_EEE_2014J,365,34,30,False
698112_CCC_2014J,173,13,15,False
698112_FFF_2014J,150,16,25,False
698157_FFF_2014J,133,8,27,False
698163_GGG_2014J,280,20,30,False
698170_BBB_2014J,1336,41,102,False
698180_BBB_2014J,994,53,90,False
698193_FFF_2014J,325,22,52,False
698198_BBB_2014J,408,18,64,False
698199_BBB_2014J,982,44,83,False
698200_BBB_2014J,63,11,9,False
698201_BBB_2014J,1016,59,67,False
698203_BBB_2014J,136,16,23,False
698204_BBB_2014J,27,6,8,False
698205_BBB_2014J,160,6,22,False
698206_BBB_2014J,344,10,50,False
698207_BBB_2014J,1244,44,93,False
698208_BBB_2014J,438,20,56,False
698233_FFF_2014J,5,3,2,True
698252_DDD_2014J,116,8,15,False
698256_BBB_2014J,1451,64,81,False
698278_FFF_2014J,1380,42,88,False
698299_CCC_2014J,1786,121,102,False
698300_EEE_2014J,2454,123,53,False
698345_BBB_2014J,1883,78,115,False
698347_DDD_2014J,870,70,88,False
698351_DDD_2014J,183,29,23,False
698352_BBB_2014J,15,1,8,True
698355_CCC_2014J,2754,143,116,False
698355_EEE_2014J,2459,126,72,False
698357_BBB_2014J,322,37,50,False
698359_CCC_2014J,2075,117,68,False
698362_BBB_2014J,1399,94,91,False
698369_BBB_2014J,3319,121,105,False
698384_FFF_2014J,4242,144,131,False
698399_DDD_2014J,68,9,13,False
698407_FFF_2014J,112,13,20,False
698413_EEE_2014J,1237,88,51,False
698417_EEE_2014J,2542,93,57,False
698420_BBB_2014J,1154,50,76,False
698432_BBB_2014J,423,32,49,False
698460_GGG_2014J,2844,133,55,False
698463_BBB_2014J,529,38,44,False
698471_BBB_2014J,1574,80,98,False
698485_FFF_2014J,2283,62,122,False
698494_BBB_2014J,304,27,41,False
698507_BBB_2014J,1135,52,79,False
698509_BBB_2014J,1520,96,101,False
698548_GGG_2014J,598,55,41,False
698586_BBB_2014J,16,2,6,True
698598_CCC_2014J,390,43,21,False
698598_EEE_2014J,375,36,28,False
698656_FFF_2014J,2191,88,127,False
698762_FFF_2014J,434,17,46,False
699007_BBB_2014J,2790,132,138,False
699038_EEE_2014J,22,2,5,True
699126_FFF_2014J,776,27,74,False
699127_FFF_2014J,1149,22,69,False
699128_FFF_2014J,1532,66,103,False
699134_EEE_2014J,5133,208,76,False
699135_EEE_2014J,2897,87,54,False
699136_EEE_2014J,486,35,27,False
699138_EEE_2014J,192,6,8,False
699140_EEE_2014J,10,1,4,True
699141_EEE_2014J,1,1,1,True
699142_EEE_2014J,578,53,35,False
699153_BBB_2014J,223,13,31,False
699170_EEE_2014J,616,38,43,False
699370_CCC_2014J,148,5,28,False
699417_DDD_2014J,1172,71,84,False
699435_BBB_2014J,974,59,74,False
699436_BBB_2014J,892,56,88,False
699437_BBB_2014J,344,27,50,False
699440_EEE_2014J,2881,143,63,False
699461_GGG_2014J,389,29,37,False
699488_BBB_2014J,2963,167,117,False
699493_BBB_2014J,15,1,4,True
699498_BBB_2014J,1452,38,99,False
699503_BBB_2014J,270,14,43,False
699628_GGG_2014J,283,22,26,False
699651_BBB_2014J,1435,93,86,False
699656_BBB_2014J,1251,58,104,False
700079_BBB_2014J,1730,91,81,False
700086_BBB_2014J,1060,33,92,False
70011_AAA_2014J,6396,227,94,False
700441_BBB_2014J,2380,76,115,False
700458_BBB_2014J,277,11,51,False
700815_BBB_2014J,671,37,64,False
700820_BBB_2014J,1183,39,88,False
70214_CCC_2014J,333,18,27,False
70214_EEE_2013J,3045,136,67,False
